"Munic_Id";"Munic_Nome";"UF_Sigla";"UF_Regiao";"year";"MunicOP_OP";"Adopt.pb";"Abandon.pb";"MayorName";"MayorElecNumber";"MayorParty";"ptwin";"ChangeEffect2002";"mindist";"VictoryPTAfter2002";"taxrevenues";"TransferDep";"balsheetrev";"MayorParty2";"ContinuityMayor";"continuitypartpref";"MayorsVulnerability";"legprefpower";"MayorControlCouncil";"YearDummies1996";"YearDummies2000";"YearDummies2004";"YearDummies2008";"YearDummies2012";"population";"GDP";"GDPpp";"Investpp";"InvestPer";"InvestTotal";"Budget";"BudgetPP";"FiscalSpace";"FiscalSpacePer";"DebtPer";"LeftParty";"lag.pb";"MunicOP_OP.Acum";"Capital"
1100288;"ROLIM DE MOURA";"RO";"N";2012;0;0;0;"SEBASTIAO DIAS FERRAZ";"15";"PMDB";0;1;3,69649505615234;0;0,0951427668418036;0,757948618115844;0,915475769270126;"PMDB";0;0;0,775339981867634;0,1;0;0;0;0;0;1;50249;281003,625853702;5,59222324531238;268,868556018041;0,144169956074754;13510376,0713505;93711453,0599236;1864,94165177264;4931948,9935;0,0706244077962182;0,0231717074622124;0;0;0;0
1100304;"VILHENA";"RO";"N";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
1100304;"VILHENA";"RO";"N";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,149794110672333;0,641987103757667;1,2358281455847;NA;NA;NA;NA;NA;NA;1;0;0;0;0;40249;NA;NA;375,682104971389;0,319108725401291;15120829,0429934;47384567,8270891;1177,28559286166;NA;NA;NA;NA;0;0;0
1100304;"VILHENA";"RO";"N";2000;0;0;0;"MELKISEDEK DONADON";"20";"PSC";0;0;NA;0;0,111572920140229;0,70569937298847;1,00241620380433;"PSC";0;0;0,67471371092541;0;0;0;1;0;0;0;44580;150940,537867927;3,38583530435009;199,192701214337;0,144237156128659;8880010,62013516;61565347,3659327;1381,00824059966;6506508,02933333;0,327505359389169;0,0575494553942083;0;0;0;0
1100304;"VILHENA";"RO";"N";2004;0;0;0;"MELKISEDEK DONADON";"14";"PTB";0;1;1,84084022045135;0;0,0868778758965334;0,644513918290311;0,992929921235916;"PTB";1;0;0,540769038076152;0;0;0;0;1;0;0;47669;427561,387;8,96938024712077;459,476802720396;0,291907870897847;21902799,7088786;75033261,835353;1574,04732290069;9360288,6385;0,210715572263652;0,019607202136266;0;0;0;0
1100304;"VILHENA";"RO";"N";2008;0;0;0;NA;NA;NA;NA;1;4,14422798156738;NA;0,119523061993301;0,794949506591581;0,973056258910193;NA;NA;NA;NA;0;0;0;0;0;1;0;65785;476421,852362432;7,24210461902306;175,803616119897;0,0979577359824728;11565240,8864474;118063578,853198;1794,68843738235;4875402,8025;0,0710200313949061;0,0247234869267695;NA;0;0;0
1100304;"VILHENA";"RO";"N";2012;0;0;0;"JOSÉ LUIZ ROVER";"11";"PP";0;1;4,95478200912476;0;0,128925395008815;0,7526224162648;0,979429905689569;"PP";0;0;0,783467060810811;0;0;0;0;0;0;1;68405;576990,943157309;8,43492351666266;290,548406863419;0,122190166907042;19874963,7714922;162655999,861367;2377,83787532149;6148213,63949999;0,035583397225411;0,0264215192598139;0;0;0;0
1200203;"CRUZEIRO DO SUL";"AC";"N";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
1200203;"CRUZEIRO DO SUL";"AC";"N";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,0371705016324657;0,819159980606727;1,08589059941202;NA;NA;NA;NA;NA;NA;1;0;0;0;0;48901;NA;NA;63,3406854134011;0,131765686680711;3097422,85740073;23507052,0666452;480,706980770234;NA;NA;NA;NA;0;0;0
1200203;"CRUZEIRO DO SUL";"AC";"N";2000;0;0;0;"ALUIZIO BEZERRA DE OLIVEIRA";"15";"PMDB";0;0;NA;0;0,0257159129440965;0,656790309489799;1,02050316552476;"PMDB";0;0;NA;0;0;0;1;0;0;0;56705;104410,546511069;1,84129347519741;260,081594052365;0,323899849124826;14747926,7907394;45532366,966481;802,969173203085;4390329,29866667;0,226889753000827;0,00256821010416277;0;0;0;0
1200203;"CRUZEIRO DO SUL";"AC";"N";2004;0;0;0;NA;NA;NA;NA;1;5,39556455612183;NA;0,0447636638763059;0,797058690074296;0,986813223622457;NA;NA;NA;NA;NA;NA;0;0;1;0;0;64573;198256,293;3,07026610193115;221,410113653968;0,275085244377272;14297115,2689777;51973399,3778654;804,878190232224;3650184,0585;0,128609896475655;0,00891446123513888;NA;0;0;0
1200203;"CRUZEIRO DO SUL";"AC";"N";2008;0;0;0;"MARIA ZILA FROTA BEZERRA DE OLIVEIRA";"14";"PTB";0;1;5,39556455612183;0;0,0589791390162267;0,890800870353368;0,974694667600922;"PTB";0;0;0,449701789264414;0;0;0;0;0;1;0;78785;233634,695927999;2,96547180209429;140,917262931674;0,144432566375728;11102166,5600719;76867474,134543;975,661282408364;4629957,7155;0,0995221579952385;0,00797522830793658;0;0;0;0
1200203;"CRUZEIRO DO SUL";"AC";"N";2012;0;0;0;"VAGNER JOSE SALES";"15";"PMDB";0;1;8,83874797821045;0;0,120371169786544;0,824260213362843;0,982864585550247;"PMDB";0;0;0,844551041822815;0;0;0;0;0;0;1;76392;307443,055037617;4,02454517537984;198,774187308657;0,14637113022172;15184757,7168829;103741480,262408;1358,01497882511;5697063,719;0,068863516001284;0,0144603110690912;0;0;0;0
1200401;"RIO BRANCO";"AC";"N";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1
1200401;"RIO BRANCO";"AC";"N";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,130485935710788;0,71354500129942;1,01038866082786;NA;NA;NA;NA;NA;NA;1;0;0;0;0;189743;NA;NA;81,2965604490936;0,0997894399668943;15425453,2692924;154580016,426686;814,680997068068;NA;NA;NA;NA;0;0;1
1200401;"RIO BRANCO";"AC";"N";2000;0;0;0;"MAURI SERGIO MOURA DE OLIVEIRA";"15";"PMDB";0;0;NA;0;0,088126960039823;0,684941099285849;1,04167939670591;"PMDB";0;0;0,919978720102853;0;0;0;1;0;0;0;228857;1224808,69410049;5,35185156713795;174,160019920857;0,162412510536643;39857739,6790276;245410526,241666;1072,33130837888;13307589,346;0,135402083574397;0,0130848182956213;0;0;0;1
1200401;"RIO BRANCO";"AC";"N";2004;1;1;0;"FLAVIANO FLÁVIO BAPTISTA DE MELO";"15";"PMDB";0;1;0;0;0,103361270501239;0,801097157059801;1,00184658171635;"PMDB";0;1;0,937243135115476;0,166666666666667;0;0;0;1;0;0;269180;1180524,045;4,38563060034178;210,566354519179;0,171845015266153;56680251,3094727;329833549,269302;1225,32710182518;14385898,8375;0,09187886048204;0,00956481579571071;0;0;0;1
1200401;"RIO BRANCO";"AC";"N";2008;1;0;0;"RAIMUNDO ANGELIM VASCONCELOS";"13";"PT";1;1;0;1;0,103374275161587;0,757694325093229;0,967242611472999;"PT";0;0;0,843070613204841;0;0;0;0;0;1;0;286082;1437584,83838637;5,02507965683395;304,425856083377;0,184328142160194;87090757,7600446;472476729,485814;1651,54301733704;41697452,3675;0,136836174428723;0,0220858119951614;1;1;1;1
1200401;"RIO BRANCO";"AC";"N";2012;0;0;1;"RAIMUNDO ANGELIM VASCONCELOS";"13";"PT";1;1;4,09005069732666;1;0,120053639436457;0,715497988927742;0,91309004961302;"PT";1;1;0,511203201815202;0,142857142857143;0;0;0;0;0;1;301398;1836486,71131406;6,0932279288982;232,591005980443;0,137934076963366;70102464,0204937;508231653,582692;1686,247598135;46626421,6465;0,115801517651082;0,0404086939326506;1;1;2;1
1301209;"COARI";"AM";"N";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
1301209;"COARI";"AM";"N";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;38313;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
1301209;"COARI";"AM";"N";2000;0;0;0;"ROBERVAL RODRIGUES DA SILVA";"25";"PFL";0;0;NA;0;0,102316427343132;0,520841774570213;1,01429946148635;"DEM";0;0;0,489297514724896;0;0;0;1;0;0;0;53327;64290,3764835515;1,20558772260865;204,397478155747;0,216902434019022;10899904,3176115;50252568,0124715;942,34755400588;6842107,718;0,303542755635798;0;0;0;0;0
1301209;"COARI";"AM";"N";2004;0;0;0;"MANOEL ADAIL AMARAL PINHEIRO";"22";"PL";0;1;6,90356683731079;0;0,0758008160691597;0,378934299605738;1,06473904111354;"PR";0;0;0,760714804591021;0,181818181818182;0;0;0;1;0;0;67122;385619,542;5,74505440839069;669,54151196118;0,333413945013273;44940965,3658583;134790299,08023;2008,13889753329;15365532,205;0,202050910481041;0;0;0;0;0
1301209;"COARI";"AM";"N";2008;0;0;0;"MANOEL ADAIL AMARAL PINHEIRO";"23";"PPS";0;1;3,26776480674744;0;0,133902533185923;0,909412233227396;1,00452854080786;"PPS";1;0;0,322204387372927;0;0;0;0;0;1;0;80552;493512,596562428;6,12663368460656;670,695976767874;0,18598396951313;54025902,3206058;290486876,164839;3606,20315032325;29514501,608;0,17636646449167;0,00138482950600371;0;0;0;0
1301209;"COARI";"AM";"N";2012;0;0;0;"RODRIGO ALVES DA COSTA";"11";"PP";0;1;4,73869323730469;0;0,207842866525808;0,814032635439924;0,977272930106448;"PP";0;0;0,938893381078896;0;0;0;0;0;0;1;67055;796255,373547844;11,8746607046133;151,779650489662;0,0432787036409328;10177584,4635843;235163801,301072;3507,02857804894;8595774,7045;0,040122223842045;0,0119553104253033;0;0;0;0
1301902;"ITACOATIARA";"AM";"N";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
1301902;"ITACOATIARA";"AM";"N";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,0356878106123401;0,79501303310582;1,05629368127161;NA;NA;NA;NA;NA;NA;1;0;0;0;0;59772;NA;NA;286,212247140236;0,45070695106416;17107478,4360662;37956988,228546;635,029582890751;NA;NA;NA;NA;0;0;0
1301902;"ITACOATIARA";"AM";"N";2000;0;0;0;"MIRON OSMARIO FOGACA";"14";"PTB";0;0;NA;0;0,0255342596958531;0,683719672906548;1,00638015075437;"PTB";0;0;0,667962356792144;0;0;0;1;0;0;0;64937;134319,101362098;2,06845252109118;183,174810809438;0,235453283031299;11894822,6895325;50518822,8271646;777,966688131029;2242216,02733333;0,119284902527338;0,00263875040044933;0;0;0;0
1301902;"ITACOATIARA";"AM";"N";2004;0;0;0;"MAMOUD AMED FILHO";"22";"PL";0;1;6,36583423614502;0;0,0347945031352961;0,757221372008691;0,992983658603882;"PR";0;0;0,701494631955652;0,2;0;0;0;1;0;0;72008;158096,822;2,19554524497278;357,280400596208;0,310619777847124;25727047,0861317;82824884,057427;1150,21780992983;8105922,9765;0,195583250076989;0;0;0;0;0
1301902;"ITACOATIARA";"AM";"N";2008;0;0;0;"MAMOUD AMED FILHO";"23";"PPS";0;1;1,58136415481567;0;0,0468155491258508;0,786974207795808;0,976222927906066;"PPS";1;0;0,776636713735558;0,1;0;0;0;0;1;0;78425;251158,144160516;3,20252654332822;441,71052798708;0,270699648101422;34641148,1573867;127968944,179816;1631,73661689278;14667528,5755;0,179366291632855;0,00825181130329816;0;0;0;0
1301902;"ITACOATIARA";"AM";"N";2012;0;0;0;"ANTONIO PEIXOTO DE OLIVEIRA";"13";"PT";1;1;3,80085873603821;1;0,0516017533762661;0,997335302985;1,0695820459337;"PT";0;0;0,713312157089229;0,1;0;0;0;0;0;1;87896;423905,08990195;4,8228029705783;57,4926554759696;0,0352299928778538;5053374,44571582;143439553,429273;1631,92356226988;251858,633999998;0,00069591178633033;0,0136336800847938;1;0;0;0
1302504;"MANACAPURU";"AM";"N";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
1302504;"MANACAPURU";"AM";"N";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;58005;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
1302504;"MANACAPURU";"AM";"N";2000;0;0;0;"ANGELUS CRUZ FIGUEIRA";"25";"PFL";0;0;NA;0;0,0353964652249763;0,427730158152557;0,806909323509432;"DEM";0;0;0,967147502709914;0;0;0;1;0;0;0;65577;74890,8767178586;1,14202962498831;395,806499370057;0,399050786077902;25955802,8091902;65043858,3627377;991,869990434721;11715676,268;0,433529000153927;0;0;0;0;0
1302504;"MANACAPURU";"AM";"N";2004;0;0;0;"ANGELUS CRUZ FIGUEIRA";"25";"PFL";0;1;6,11967134475708;0;0,0157451930456392;0,626172635871949;0,991904757112963;"DEM";1;1;0,891497097658991;0,230769230769231;0;0;0;1;0;0;72718;127464,859;1,75286530157595;379,54881674079;0,324482043113782;27600030,8557568;85058731,1115969;1169,70669038748;9489789,019;0,22644975407822;0;0;0;0;0
1302504;"MANACAPURU";"AM";"N";2008;0;0;0;"WASHINGTON LUIS RÉGIS DA SILVA";"11";"PP";0;1;0,627539396286011;0;0,069320822358011;0,84816685251836;1,06429915643748;"PP";0;0;0,726588830043332;0;0;0;0;0;1;0;81518;132478,249069616;1,62514106172399;457,74954500627;0,283726276508533;37314827,4098211;131516995,426043;1613,34914284015;21317178,2875;0,255967207970733;0;0;0;0;0
1302504;"MANACAPURU";"AM";"N";2012;0;0;0;"EDSON BASTOS BESSA";"15";"PMDB";0;1;5,97397327423096;0;0,0558705909296228;0,902655490450795;1,07817944878525;"PMDB";0;0;0,981256200073096;0;0;0;0;0;0;1;85279;191178,678156736;2,2418025323554;251,968134469713;0,147625801337864;21487590,5394427;145554437,941814;1706,80282299058;16247663,901;0,154013628468536;0,0200592828119799;0;0;0;0
1302603;"MANAUS";"AM";"N";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1
1302603;"MANAUS";"AM";"N";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,230622293630995;0,591849064495838;1,06375911130024;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1047232;NA;NA;370,397991911551;0,324206583799952;387892629,865518;1196436621,73394;1142,47523159524;NA;NA;NA;NA;0;0;1
1302603;"MANAUS";"AM";"N";2000;0;0;0;"ALFREDO PEREIRA DO NASCIMENTO";"11";"PPB";0;0;NA;0;0,264124922869102;0,606563831121766;0,992120708689459;"PP";0;0;0,83961339385501;0;0;0;1;0;0;0;1157357;11244448,9709759;9,71562704591228;198,60715897685;0,178995975652889;229859385,691971;1284159517,29393;1109,56214659257;76570233,226;0,156894625932627;0,0248782801365622;0;0;0;1
1302603;"MANAUS";"AM";"N";2004;0;0;0;"ALFREDO PEREIRA DO NASCIMENTO";"22";"PL";0;1;5,95705080032349;0;0,255667312799185;0,703829534792809;0,999477941714306;"PR";1;0;0,673418962030067;0,0303030303030303;0;0;0;1;0;0;1285841;14094080,338;10,960982219419;150,316332843476;0,132870277545717;193282903,739788;1454673741,26079;1131,30141383016;56912368,6195;0,0728617695014287;0,0259174345683847;0;0;0;1
1302603;"MANAUS";"AM";"N";2008;1;1;0;"SERAFIM FERNANDES CORREA";"40";"PSB";0;1;0;0;0,247107098736418;0,720327673652627;0,972597684880694;"PSB";0;0;1,51182075214134;0,0540540540540541;0;0;0;0;1;0;1592555;17205511,3081376;10,8037156067687;103,394265143213;0,0710883749734767;164661053,92515;2316286650,05475;1454,44687942002;79226129,4165;0,0399841102175899;0,0172747783629789;1;0;0;1
1302603;"MANAUS";"AM";"N";2012;0;0;1;"AMAZONINO ARMANDO MENDES";"14";"PTB";0;1;5,35734510421753;0;0,232024319252088;0,743599322593256;1,00415150109329;"PTB";0;0;0,497677028781998;0,0789473684210526;0;0;0;0;0;1;1709010;19684555,2600086;11,5181042006826;232,977995474808;0,12720160724304;398161724,046402;3130162681,71554;1831,56487189399;318150322,3835;0,126712105503894;0,0220035874979961;0;1;1;1
1303403;"PARINTINS";"AM";"N";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
1303403;"PARINTINS";"AM";"N";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,0275093390585931;0,919564087389849;1,06848837184809;NA;NA;NA;NA;NA;NA;1;0;0;0;0;59691;NA;NA;57,0455788346795;0,11593576126911;3405107,64622085;29370641,1977311;492,044716920995;NA;NA;NA;NA;0;0;0
1303403;"PARINTINS";"AM";"N";2000;0;0;0;"CARLOS ALBERTO BARROS SILVA";"11";"PPB";0;0;NA;0;0,0129589489112839;0,802412986452888;0,879433684986835;"PP";0;0;0,846493889225969;0;0;0;1;0;0;0;71574;112879,634669711;1,57710390183182;30,3510100895658;0,0646183919011915;2172343,19615058;33618032,4554088;469,696153008198;711027,192666667;0,0453591197239154;0;0;0;0;0
1303403;"PARINTINS";"AM";"N";2004;0;0;0;"ENÉAS DE JESUS GONÇALVES SOBRINHO";"25";"PFL";0;1;6,26550817489624;0;0,0391496951053018;0,777540975484666;0,969212981750159;"DEM";0;0;0,728188210782186;0;0;0;0;1;0;0;83021;144733,322;1,74333387937992;138,841221735768;0,172807700972421;11526737,0697252;66702681,6794747;803,443486340501;6769410,056;0,182271360434033;0;0;0;0;0
1303403;"PARINTINS";"AM";"N";2008;0;0;0;"FRANK LUIZ DA CUNHA GARCIA";"45";"PSDB";0;1;1,81135523319244;0;0,0459938354048911;0,853456372967084;0,987324301276387;"PSDB";0;0;0,582137365453613;0,181818181818182;0;0;0;0;1;0;105002;155532,737190665;1,48123594970253;209,89662587719;0,181972522068602;22039565,5103568;121114799,420365;1153,45230967377;10705831,8205;0,144172315973184;0,00198402247749488;0;0;0;0
1303403;"PARINTINS";"AM";"N";2012;0;0;0;"FRANK LUIZ DA CUNHA GARCIA";"45";"PSDB";0;1;2,0359480381012;0;0,0652125283364734;0,922428531002921;1,00935132877636;"PSDB";1;1;0,659278959810875;0,181818181818182;0;0;0;0;0;1;105742;208184,059018102;1,96879252348265;165,205418688239;0,101397128441086;17469151,3829318;172284478,382262;1629,29090032591;9393011,6285;0,0752297220928597;0,00105794589098975;0;0;0;0
1304203;"TEFÉ";"AM";"N";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
1304203;"TEFÉ";"AM";"N";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,00799600354272188;0,747631703218818;1,0346659119351;NA;NA;NA;NA;NA;NA;1;0;0;0;0;56991;NA;NA;174,309748072575;0,403707711630621;9934086,85240414;24607126,8053792;431,772153592307;NA;NA;NA;NA;0;0;0
1304203;"TEFÉ";"AM";"N";2000;0;0;0;"FRANCISCO HELIO BEZERRA BESSA";"14";"PTB";0;0;NA;0;0,0196918347758521;0,803884294378869;0,786456488248331;"PTB";0;0;0,374972412271022;0;0;0;1;0;0;0;62616;103946,614787515;1,66006475641234;89,3140665532312;0,210056849726737;5592489,59129712;26623695,4356518;425,189974377983;3249239,578;0,29374314950447;0;0;0;0;0
1304203;"TEFÉ";"AM";"N";2004;0;0;0;"FRANCISCO HÉLIO BEZERRA BESSA";"14";"PTB";0;1;7,30979681015015;0;0,0368471086104878;0,933556848355767;0,958111879003718;"PTB";1;1;0,938703409291645;0,266666666666667;0;0;0;1;0;0;69435;117614,474;1,69387879311586;32,693040618473;0,0629636638292453;2270041,27534367;36053195,4033031;519,236629989243;5135379,0345;0,291397471026363;0;0;0;0;0
1304203;"TEFÉ";"AM";"N";2008;0;0;0;"SIDÔNIO TRINDADE GONÇALVES";"25";"PFL";0;1;4,69316864013672;0;0,0446149293223482;1,04446853830094;1,02050837622024;"DEM";0;0;0,46837621547199;0,2;0;0;0;0;1;0;69423;90872,7354762675;1,30897160128873;76,4982966215942;0,0751456652943285;5310741,24636093;70672622,6397752;1018,00012445119;3467576,28066667;0,0856531973737719;0;0;0;0;0
1304203;"TEFÉ";"AM";"N";2012;0;0;0;"SIDONIO TRINDADE GONCALVES";"31";"PHS";0;1;5,46773386001587;0;0,0638556236617381;0,959536024850566;0,999390558029078;"PSN";1;0;0,956486442604319;0;0;0;0;0;0;1;64703;139206,297224137;2,15146588603522;203,644047013295;0,109188095818662;13176380,7739012;120675982,808459;1865,07554222307;8809898,3285;0,103701416935632;0;0;0;0;0
