"FinbraCampo_Id";"FinbraCampo_ArquivoXls";"FinbraCampo_Tabela";"FinbraCampo_Campo";"FinbraCampo_Ano";"FinbraCampo_DataTab";"FinbraCampo_IDMunic"
8053;"Finbra2011.xlsx";"Despesa";"IAD Aux Fin Pesquisadores";2011;1;0
8054;"Finbra2011.xlsx";"Despesa";"IAD Material Consumo";2011;1;0
8055;"Finbra2011.xlsx";"Despesa";"IAD Pass Desp Locomoção";2011;1;0
8056;"Finbra2011.xlsx";"Despesa";"IAD Serv Consultoria";2011;1;0
8057;"Finbra2011.xlsx";"Despesa";"IAD Out Serv Teceiros PF";2011;1;0
8058;"Finbra2011.xlsx";"Despesa";"IAD Locação Mão-de-Obra";2011;1;0
8059;"Finbra2011.xlsx";"Despesa";"IAD Out Serv Teceiros PJ";2011;1;0
8060;"Finbra2011.xlsx";"Despesa";"IAD Obras e Instalações";2011;1;0
8061;"Finbra2011.xlsx";"Despesa";"IAD Obras em Andamento";2011;1;0
8062;"Finbra2011.xlsx";"Despesa";"IAD Demais Obras e Instalações";2011;1;0
8063;"Finbra2011.xlsx";"Despesa";"IAD Equipam Mat Perm";2011;1;0
8064;"Finbra2011.xlsx";"Despesa";"IAD Aquisição de Imóveis";2011;1;0
8065;"Finbra2011.xlsx";"Despesa";"IAD Sentenças Judiciais";2011;1;0
8066;"Finbra2011.xlsx";"Despesa";"IAD Desp Exerc Anteriores";2011;1;0
8067;"Finbra2011.xlsx";"Despesa";"IAD Inden e Restituições";2011;1;0
8068;"Finbra2011.xlsx";"Despesa";"IAD Demais Aplicações Diretas";2011;1;0
8069;"Finbra2011.xlsx";"Despesa";"I AD Operações entre Órgãos";2011;1;0
8070;"Finbra2011.xlsx";"Despesa";"Inversões Financeiras";2011;1;0
8071;"Finbra2011.xlsx";"Despesa";"IF Transf à União";2011;1;0
8072;"Finbra2011.xlsx";"Despesa";"IF Transf EstDF";2011;1;0
8073;"Finbra2011.xlsx";"Despesa";"IF Transf Municipios";2011;1;0
8074;"Finbra2011.xlsx";"Despesa";"IF Transf Privada SFL";2011;1;0
8075;"Finbra2011.xlsx";"Despesa";"IF Transf Privada CFL";2011;1;0
8076;"Finbra2011.xlsx";"Despesa";"IF Transf Consórcios Públicos";2011;1;0
8077;"Finbra2011.xlsx";"Despesa";"IF Transf Exterior";2011;1;0
8078;"Finbra2011.xlsx";"Despesa";"IF Aplicações Diretas";2011;1;0
8079;"Finbra2011.xlsx";"Despesa";"IFAD Aquisição Imóveis";2011;1;0
8080;"Finbra2011.xlsx";"Despesa";"IFAD Aquis Prod Revenda";2011;1;0
8081;"Finbra2011.xlsx";"Despesa";"IFAD Aquis Titulos Credito";2011;1;0
8082;"Finbra2011.xlsx";"Despesa";"IFAD Aquis Tit Cap Integral";2011;1;0
8083;"Finbra2011.xlsx";"Despesa";"IFAD Const Aum Capital";2011;1;0
8084;"Finbra2011.xlsx";"Despesa";"IFAD Concessao Emprestimo";2011;1;0
8085;"Finbra2011.xlsx";"Despesa";"IFAD Dep Compulsorios";2011;1;0
8086;"Finbra2011.xlsx";"Despesa";"IFAD Sentenças Judiciais";2011;1;0
8087;"Finbra2011.xlsx";"Despesa";"IFAD Desp Exerc Anteriores";2011;1;0
8088;"Finbra2011.xlsx";"Despesa";"IFAD  Inden e Restituições";2011;1;0
8089;"Finbra2011.xlsx";"Despesa";"IFAD Demais Aplicações Diretas";2011;1;0
8090;"Finbra2011.xlsx";"Despesa";"IF AD Operação entre Órgãos";2011;1;0
8091;"Finbra2011.xlsx";"Despesa";"Amortização da Dívida";2011;1;0
8092;"Finbra2011.xlsx";"Despesa";"AD Aplicações diretas";2011;1;0
8093;"Finbra2011.xlsx";"Despesa";"ADAD PrincipalDivContratual";2011;1;0
8094;"Finbra2011.xlsx";"Despesa";"ADAD PrincipalDivMobiliaria";2011;1;0
8095;"Finbra2011.xlsx";"Despesa";"ADAD CorreçãoDivContratua";2011;1;0
8096;"Finbra2011.xlsx";"Despesa";"ADAD CorreçãoDivMobiliaria";2011;1;0
8097;"Finbra2011.xlsx";"Despesa";"ADAD CorreçãoDivARO";2011;1;0
8098;"Finbra2011.xlsx";"Despesa";"ADAD PrincCorrigidoDivCont";2011;1;0
8099;"Finbra2011.xlsx";"Despesa";"ADAD PrincCorrigidoDivMob";2011;1;0
8100;"Finbra2011.xlsx";"Despesa";"ADAD Sentenças Judiciais";2011;1;0
8101;"Finbra2011.xlsx";"Despesa";"ADAD Desp Exerc Anteriores";2011;1;0
8102;"Finbra2011.xlsx";"Despesa";"ADAD  Inden e Restituições";2011;1;0
8103;"Finbra2011.xlsx";"Despesa";"ADAD Demais Aplicações Diretas";2011;1;0
8104;"Finbra2011.xlsx";"Despesa";"Reserva do RPPS";2011;1;0
8105;"Finbra2011.xlsx";"Despesa";"Reserva de Contingência";2011;1;0
8106;"Finbra2011.xlsx";"DLiquidada";"CD_UF";2011;0;1
8107;"Finbra2011.xlsx";"DLiquidada";"CD_MUN";2011;0;1
8108;"Finbra2011.xlsx";"DLiquidada";"Despesas Orçamentárias";2011;0;0
8109;"Finbra2011.xlsx";"DLiquidada";"Desp Correntes";2011;0;0
8110;"Finbra2011.xlsx";"DLiquidada";"Pessoal e Encarg Soc_PES";2011;0;0
8111;"Finbra2011.xlsx";"DLiquidada";"PES Transf à União";2011;0;0
8112;"Finbra2011.xlsx";"DLiquidada";"PES Transf a Estados DF";2011;0;0
8113;"Finbra2011.xlsx";"DLiquidada";"PES Transf a Municípios";2011;0;0
8114;"Finbra2011.xlsx";"DLiquidada";"PES Transf a Inst Fin Sem Fins Lucrativos";2011;0;0
8115;"Finbra2011.xlsx";"DLiquidada";"PES Transf a Consórcios Públicos";2011;0;0
8116;"Finbra2011.xlsx";"DLiquidada";"PES Transf ao Exterior";2011;0;0
8117;"Finbra2011.xlsx";"DLiquidada";"PES Aplicações Diretas";2011;0;0
8118;"Finbra2011.xlsx";"DLiquidada";"PESAD Aposent e Reformas";2011;0;0
8119;"Finbra2011.xlsx";"DLiquidada";"PESAD Pensões";2011;0;0
8120;"Finbra2011.xlsx";"DLiquidada";"PESAD Contrat Tempo Determ";2011;0;0
8121;"Finbra2011.xlsx";"DLiquidada";"PESAD Outros Benef Previdenc";2011;0;0
8122;"Finbra2011.xlsx";"DLiquidada";"PESAD Contrib Entid Fec Previd";2011;0;0
8123;"Finbra2011.xlsx";"DLiquidada";"PESAD Outros Benef Assist";2011;0;0
8124;"Finbra2011.xlsx";"DLiquidada";"PESAD Salário_Família";2011;0;0
8125;"Finbra2011.xlsx";"DLiquidada";"PESAD Vencimentos Pes Civil";2011;0;0
8126;"Finbra2011.xlsx";"DLiquidada";"PESAD Vencimentos Pes Mil";2011;0;0
8127;"Finbra2011.xlsx";"DLiquidada";"PESAD Obrig Patronais";2011;0;0
8128;"Finbra2011.xlsx";"DLiquidada";"PESAD FGTS";2011;0;0
8129;"Finbra2011.xlsx";"DLiquidada";"PESAD Contrib Previd - INSS";2011;0;0
8130;"Finbra2011.xlsx";"DLiquidada";"PESAD Plano de Seg Soc do Serv - Pes Ativo";2011;0;0
8131;"Finbra2011.xlsx";"DLiquidada";"PESAD Outras Obrig Patronais";2011;0;0
8132;"Finbra2011.xlsx";"DLiquidada";"PESAD Demais Obrigações Patronais";2011;0;0
8133;"Finbra2011.xlsx";"DLiquidada";"PESAD Out Desp Variáveis PC";2011;0;0
8134;"Finbra2011.xlsx";"DLiquidada";"PESAD Out Desp Variáveis PM";2011;0;0
8135;"Finbra2011.xlsx";"DLiquidada";"PESAD Out Desp Pes Terceiriz";2011;0;0
8136;"Finbra2011.xlsx";"DLiquidada";"PESAD Dep Compulsórios";2011;0;0
8137;"Finbra2011.xlsx";"DLiquidada";"PESAD Sentenças Judiciais";2011;0;0
8138;"Finbra2011.xlsx";"DLiquidada";"PESAD Desp Exerc Anteriores";2011;0;0
8139;"Finbra2011.xlsx";"DLiquidada";"PESAD Indeniz Res Trabalhistas";2011;0;0
8140;"Finbra2011.xlsx";"DLiquidada";"PESAD Ressarc Desp Pes Req";2011;0;0
8141;"Finbra2011.xlsx";"DLiquidada";"PESAD Demais Aplicações Diretas";2011;0;0
8142;"Finbra2011.xlsx";"DLiquidada";"PES AD Operação entre Órgãos";2011;0;0
8143;"Finbra2011.xlsx";"DLiquidada";"PES AD Obrigaç Patronais Intraorç";2011;0;0
8144;"Finbra2011.xlsx";"DLiquidada";"PES AD Contrib Patron RPPS Intraorç";2011;0;0
8145;"Finbra2011.xlsx";"DLiquidada";"PES AD Outras Obrigaç Patron Intraorç";2011;0;0
8146;"Finbra2011.xlsx";"DLiquidada";"PES AD Demais Obrigaç Patron Intraorç";2011;0;0
8147;"Finbra2011.xlsx";"DLiquidada";"PES AD Demais Desp Pes Intraorç";2011;0;0
8148;"Finbra2011.xlsx";"DLiquidada";"Juros e Encargos Dívida_JED";2011;0;0
8149;"Finbra2011.xlsx";"DLiquidada";"JED Aplicações Diretas";2011;0;0
8150;"Finbra2011.xlsx";"DLiquidada";"JED Juros Div pContrato";2011;0;0
8151;"Finbra2011.xlsx";"DLiquidada";"JED OutEncDivContratada";2011;0;0
8152;"Finbra2011.xlsx";"DLiquidada";"JED JurDesagios Mobiliaria";2011;0;0
8153;"Finbra2011.xlsx";"DLiquidada";"JED OutEncDivMobiliaria";2011;0;0
8154;"Finbra2011.xlsx";"DLiquidada";"JED Encargos ARO";2011;0;0
