"Munic_Id";"UG";"Munic_Nome";"UF_Sigla"
"2708501";"982869";"SAO LUIS DO QUITUNDE";"AL"
"2708600";"982871";"SAO MIGUEL DOS CAMPOS";"AL"
"2708709";"982873";"SAO MIGUEL DOS MILAGRES";"AL"
"2708808";"982875";"SAO SEBASTIAO";"AL"
"2708907";"982877";"SATUBA";"AL"
"2708956";"982891";"SENADOR RUI PALMEIRA";"AL"
"2709004";"982879";"TANQUE DARCA";"AL"
"2709103";"982881";"TAQUARANA";"AL"
"2709152";"980971";"TEOTONIO VILELA";"AL"
"2709202";"982883";"TRAIPU";"AL"
"2709301";"982885";"UNIAO DOS PALMARES";"AL"
"2709400";"982887";"VICOSA";"AL"
"2800100";"983101";"AMPARO DE SAO FRANCISCO";"SE"
"2800209";"983103";"AQUIDABA";"SE"
"2800308";"983105";"ARACAJU";"SE"
"2800407";"983107";"ARAUA";"SE"
"2800506";"983109";"AREIA BRANCA";"SE"
"2800605";"983111";"BARRA DOS COQUEIROS";"SE"
"2800670";"983115";"BOQUIM";"SE"
"2800704";"983113";"BREJO GRANDE";"SE"
"2801009";"983119";"CAMPO DO BRITO";"SE"
"2801108";"983121";"CANHOBA";"SE"
"2801207";"983123";"CANINDE DE SAO FRANCISCO";"SE"
"2801306";"983125";"CAPELA";"SE"
"2801405";"983127";"CARIRA";"SE"
"2801504";"983129";"CARMOPOLIS";"SE"
"2801603";"983131";"CEDRO DE SAO JOAO";"SE"
"2801702";"983133";"CRISTINAPOLIS";"SE"
"2801900";"983137";"CUMBE";"SE"
"2802007";"983139";"DIVINA PASTORA";"SE"
"2802106";"983141";"ESTANCIA";"SE"
"2802205";"983143";"FEIRA NOVA";"SE"
"2802304";"983145";"FREI PAULO";"SE"
"2802403";"983149";"GARARU";"SE"
"2802502";"983147";"GENERAL MAYNARD";"SE"
"2802601";"983151";"GRACCHO CARDOSO";"SE"
"2802700";"983153";"ILHA DAS FLORES";"SE"
"2802809";"983155";"INDIAROBA";"SE"
"2802908";"983157";"ITABAIANA";"SE"
"2803005";"983159";"ITABAIANINHA";"SE"
"2803104";"983161";"ITABI";"SE"
"2803203";"983163";"ITAPORANGA DAJUDA";"SE"
"2803302";"983165";"JAPARATUBA";"SE"
"2803401";"983167";"JAPOATA";"SE"
"2803500";"983169";"LAGARTO";"SE"
"2803609";"983171";"LARANJEIRAS";"SE"
"2803708";"983173";"MACAMBIRA";"SE"
"2803807";"983175";"MALHADA DOS BOIS";"SE"
"2803906";"983177";"MALHADOR";"SE"
"2804003";"983179";"MARUIM";"SE"
"2804102";"983181";"MOITA BONITA";"SE"
"2804201";"983183";"MONTE ALEGRE DE SERGIPE";"SE"
"2804300";"983185";"MURIBECA";"SE"
"2804409";"983187";"NEOPOLIS";"SE"
"2804458";"983135";"NOSSA SENHORA APARECIDA";"SE"
"2804508";"983189";"NOSSA SENHORA DA GLORIA";"SE"
"2804607";"983191";"NOSSA SENHORA DAS DORES";"SE"
"2804706";"983193";"NOSSA SENHORA DE LOURDES";"SE"
"2804805";"983195";"NOSSA SENHORA DO SOCORRO";"SE"
"2804904";"983197";"PACATUBA";"SE"
"2805000";"983199";"PEDRA MOLE";"SE"
"2805109";"983201";"PEDRINHAS";"SE"
"2805208";"983203";"PINHAO";"SE"
"2805307";"983205";"PIRAMBU";"SE"
"2805406";"983207";"POCO REDONDO";"SE"
"2805505";"983209";"POCO VERDE";"SE"
"2805604";"983211";"PORTO DA FOLHA";"SE"
"2805703";"983213";"PROPRIA";"SE"
"2805802";"983215";"RIACHAO DO DANTAS";"SE"
"2805901";"983217";"RIACHUELO";"SE"
"2806008";"983219";"RIBEIROPOLIS";"SE"
"2806107";"983221";"ROSARIO DO CATETE";"SE"
"2806206";"983223";"SALGADO";"SE"
"2806305";"983225";"SANTA LUZIA DO ITANHY";"SE"
"2806404";"982647";"SANTANA DE SAO FRANCISCO";"SE"
"2806503";"983229";"SANTA ROSA DE LIMA";"SE"
"2806602";"983231";"SANTO AMARO DAS BROTAS";"SE"
"2806701";"983233";"SAO CRISTOVAO";"SE"
"2806800";"983235";"SAO DOMINGOS";"SE"
"2806909";"983237";"SAO FRANCISCO";"SE"
"2807006";"983239";"SAO MIGUEL DO ALEIXO";"SE"
"2807105";"983241";"SIMAO DIAS";"SE"
"2807204";"983243";"SIRIRI";"SE"
"2807303";"983245";"TELHA";"SE"
"2807402";"983247";"TOBIAS BARRETO";"SE"
"2807501";"983249";"TOMAR DO GERU";"SE"
"2807600";"983251";"UMBAUBA";"SE"
"2900108";"983301";"ABAIRA";"BA"
"2900207";"983303";"ABARE";"BA"
"2900306";"983305";"ACAJUTIBA";"BA"
"2900355";"983253";"ADUSTINA";"BA"
"2900405";"983307";"AGUA FRIA";"BA"
"2900504";"983309";"ERICO CARDOSO";"BA"
"2900603";"983311";"AIQUARA";"BA"
"2900702";"983313";"ALAGOINHAS";"BA"
"2900801";"983315";"ALCOBACA";"BA"
"2900900";"983317";"ALMADINA";"BA"
"2901007";"983319";"AMARGOSA";"BA"
"2901106";"983321";"AMELIA RODRIGUES";"BA"
"2901155";"983071";"AMERICA DOURADA";"BA"
"2901205";"983323";"ANAGE";"BA"
"2901304";"983325";"ANDARAI";"BA"
"2901353";"983255";"ANDORINHA";"BA"
"2901403";"983327";"ANGICAL";"BA"
"2901502";"983329";"ANGUERA";"BA"
"2901601";"983331";"ANTAS";"BA"
"2901700";"983333";"ANTONIO CARDOSO";"BA"
"2901809";"983335";"ANTONIO GONCALVES";"BA"
"2901908";"983337";"APORA";"BA"
"2901957";"983257";"APUAREMA";"BA"
"2902005";"983339";"ARACATU";"BA"
"2902054";"983259";"ARACAS";"BA"
"2902104";"983341";"ARACI";"BA"
"2902203";"983343";"ARAMARI";"BA"
"2902252";"983073";"ARATACA";"BA"
"2902302";"983345";"ARATUIPE";"BA"
"2902401";"983347";"AURELINO LEAL";"BA"
"2902500";"983349";"BAIANOPOLIS";"BA"
"2902609";"983351";"BAIXA GRANDE";"BA"
"2902658";"983261";"BANZAE";"BA"
"2902708";"983353";"BARRA";"BA"
"2902807";"983355";"BARRA DA ESTIVA";"BA"
"2902906";"983357";"BARRA DO CHOCA";"BA"
"2903003";"983359";"BARRA DO MENDES";"BA"
"2903102";"983361";"BARRA DO ROCHA";"BA"
"2903201";"983363";"BARREIRAS";"BA"
"2903235";"983075";"BARRO ALTO";"BA"
"2903276";"983077";"BARROCAS";"BA"
"2903300";"983365";"BARRO PRETO";"BA"
"2903409";"983367";"BELMONTE";"BA"
"2903508";"983369";"BELO CAMPO";"BA"
"2903607";"983371";"BIRITINGA";"BA"
"2903706";"983373";"BOA NOVA";"BA"
"2903805";"983375";"BOA VISTA DO TUPIM";"BA"
"2903904";"983377";"BOM JESUS DA LAPA";"BA"
"2903953";"983263";"BOM JESUS DA SERRA";"BA"
"2904001";"983379";"BONINAL";"BA"
"2904050";"983265";"BONITO";"BA"
"2904100";"983381";"BOQUIRA";"BA"
"2904209";"983383";"BOTUPORA";"BA"
"2904308";"983385";"BREJOES";"BA"
"2904407";"983387";"BREJOLANDIA";"BA"
"2904506";"983389";"BROTAS DE MACAUBAS";"BA"
"2904605";"983391";"BRUMADO";"BA"
"2904704";"983393";"BUERAREMA";"BA"
"2904753";"983079";"BURITIRAMA";"BA"
"2904803";"983395";"CAATIBA";"BA"
"2904852";"983267";"CABACEIRAS DO PARAGUACU";"BA"
"2904902";"983397";"CACHOEIRA";"BA"
"2905008";"983399";"CACULE";"BA"
"2905107";"983401";"CAEM";"BA"
"2905156";"983269";"CAETANOS";"BA"
"2905206";"983403";"CAETITE";"BA"
"2905305";"983405";"CAFARNAUM";"BA"
"2905404";"983407";"CAIRU";"BA"
"2905503";"983409";"CALDEIRAO GRANDE";"BA"
"2905602";"983411";"CAMACAN";"BA"
"2905701";"983413";"CAMACARI";"BA"
"2905800";"983415";"CAMAMU";"BA"
"2905909";"983417";"CAMPO ALEGRE DE LOURDES";"BA"
"2906006";"983419";"CAMPO FORMOSO";"BA"
"2906105";"983421";"CANAPOLIS";"BA"
"2906204";"983423";"CANARANA";"BA"
"2906303";"983425";"CANAVIEIRAS";"BA"
"2906402";"983427";"CANDEAL";"BA"
"2906501";"983429";"CANDEIAS";"BA"
"2906600";"983431";"CANDIBA";"BA"
"2906709";"983433";"CANDIDO SALES";"BA"
"2906808";"983435";"CANSANCAO";"BA"
"2906824";"983085";"CANUDOS";"BA"
"2906857";"983081";"CAPELA DO ALTO ALEGRE";"BA"
"2906873";"983083";"CAPIM GROSSO";"BA"
"2906899";"983271";"CARAIBAS";"BA"
"2906907";"983437";"CARAVELAS";"BA"
"2907004";"983439";"CARDEAL DA SILVA";"BA"
"2907103";"983441";"CARINHANHA";"BA"
"2907202";"983443";"CASA NOVA";"BA"
"2907301";"983445";"CASTRO ALVES";"BA"
"2907400";"983447";"CATOLANDIA";"BA"
"2907509";"983449";"CATU";"BA"
"2907558";"983273";"CATURAMA";"BA"
"2907608";"983451";"CENTRAL";"BA"
"2907707";"983453";"CHORROCHO";"BA"
"2907806";"983455";"CICERO DANTAS";"BA"
"2907905";"983457";"CIPO";"BA"
"2908002";"983459";"COARACI";"BA"
"2908101";"983461";"COCOS";"BA"
"2908200";"983463";"CONCEICAO DA FEIRA";"BA"
"2908309";"983465";"CONCEICAO DO ALMEIDA";"BA"
"2908408";"983467";"CONCEICAO DO COITE";"BA"
"2908507";"983469";"CONCEICAO DO JACUIPE";"BA"
"2908606";"983471";"CONDE";"BA"
"2908705";"983473";"CONDEUBA";"BA"
"2908804";"983475";"CONTENDAS DO SINCORA";"BA"
"2908903";"983477";"CORACAO DE MARIA";"BA"
"2909000";"983479";"CORDEIROS";"BA"
"2909109";"983481";"CORIBE";"BA"
"2909208";"983483";"CORONEL JOAO SA";"BA"
"2909307";"983485";"CORRENTINA";"BA"
"2909406";"983487";"COTEGIPE";"BA"
"2909505";"983489";"CRAVOLANDIA";"BA"
"2909604";"983491";"CRISOPOLIS";"BA"
"2909703";"983493";"CRISTOPOLIS";"BA"
"2909802";"983495";"CRUZ DAS ALMAS";"BA"
"2909901";"983497";"CURACA";"BA"
"2910008";"983499";"DARIO MEIRA";"BA"
"2910057";"983087";"DIAS DAVILA";"BA"
"2910107";"983501";"DOM BASILIO";"BA"
"2910206";"983503";"DOM MACEDO COSTA";"BA"
"2910305";"983505";"ELISIO MEDRADO";"BA"
"2910404";"983507";"ENCRUZILHADA";"BA"
"2910503";"983509";"ENTRE RIOS";"BA"
"2910602";"983511";"ESPLANADA";"BA"
"2910701";"983513";"EUCLIDES DA CUNHA";"BA"
"2910727";"983117";"EUNAPOLIS";"BA"
"2910750";"983089";"FATIMA";"BA"
"2910776";"983275";"FEIRA DA MATA";"BA"
"2910800";"983515";"FEIRA DE SANTANA";"BA"
"2910859";"983091";"FILADELFIA";"BA"
"2910909";"983517";"FIRMINO ALVES";"BA"
"2911006";"983519";"FLORESTA AZUL";"BA"
"2911105";"983521";"FORMOSA DO RIO PRETO";"BA"
"2911204";"983523";"GANDU";"BA"
"2911253";"983093";"GAVIAO";"BA"
"2911303";"983525";"GENTIO DO OURO";"BA"
"2911402";"983527";"GLORIA";"BA"
"2911501";"983529";"GONGOGI";"BA"
"2911600";"983531";"GOVERNADOR MANGABEIRA";"BA"
"2911659";"983095";"GUAJERU";"BA"
"2911709";"983533";"GUANAMBI";"BA"
"2911808";"983535";"GUARATINGA";"BA"
"2911857";"983097";"HELIOPOLIS";"BA"
"2911907";"983537";"IACU";"BA"
"2912004";"983539";"IBIASSUCE";"BA"
"2912103";"983541";"IBICARAI";"BA"
"2912202";"983543";"IBICOARA";"BA"
"2912301";"983545";"IBICUI";"BA"
"2912400";"983547";"IBIPEBA";"BA"
"2912509";"983551";"IBIPITANGA";"BA"
"2912608";"983553";"IBIQUERA";"BA"
"2912707";"983555";"IBIRAPITANGA";"BA"
"2912806";"983557";"IBIRAPUA";"BA"
"2912905";"983559";"IBIRATAIA";"BA"
"2913002";"983561";"IBITIARA";"BA"
"2913101";"983563";"IBITITA";"BA"
"2913200";"983565";"IBOTIRAMA";"BA"
"2913309";"983567";"ICHU";"BA"
"2913408";"983569";"IGAPORA";"BA"
"2913457";"983277";"IGRAPIUNA";"BA"
"2913507";"983571";"IGUAI";"BA"
"2913606";"983573";"ILHEUS";"BA"
"2913705";"983575";"INHAMBUPE";"BA"
"2913804";"983577";"IPECAETA";"BA"
"2913903";"983579";"IPIAU";"BA"
"2914000";"983581";"IPIRA";"BA"
"2914109";"983583";"IPUPIARA";"BA"
"2914208";"983585";"IRAJUBA";"BA"
"2914307";"983587";"IRAMAIA";"BA"
"2914406";"983589";"IRAQUARA";"BA"
"2914505";"983591";"IRARA";"BA"
"2914604";"983593";"IRECE";"BA"
"2914653";"983279";"ITABELA";"BA"
"2914703";"983595";"ITABERABA";"BA"
"2914802";"983597";"ITABUNA";"BA"
"2914901";"983599";"ITACARE";"BA"
"2915007";"983601";"ITAETE";"BA"
"2915106";"983603";"ITAGI";"BA"
"2915205";"983605";"ITAGIBA";"BA"
"2915304";"983607";"ITAGIMIRIM";"BA"
"2915353";"983281";"ITAGUACU DA BAIA";"BA"
"2915403";"983609";"ITAJU DO COLONIA";"BA"
"2915502";"983611";"ITAJUIPE";"BA"
"2915601";"983613";"ITAMARAJU";"BA"
"2915700";"983615";"ITAMARI";"BA"
"2915809";"983617";"ITAMBE";"BA"
"2915908";"983619";"ITANAGRA";"BA"
"2916005";"983621";"ITANHEM";"BA"
"2916104";"983623";"ITAPARICA";"BA"
"2916203";"983625";"ITAPE";"BA"
"2916302";"983627";"ITAPEBI";"BA"
"2916401";"983629";"ITAPETINGA";"BA"
"2916500";"983631";"ITAPICURU";"BA"
"2916609";"983633";"ITAPITANGA";"BA"
"2916708";"983635";"ITAQUARA";"BA"
"2916807";"983637";"ITARANTIM";"BA"
"2916856";"983283";"ITATIM";"BA"
"2916906";"983639";"ITIRUCU";"BA"
"2917003";"983641";"ITIUBA";"BA"
"2917102";"983643";"ITORORO";"BA"
"2917201";"983645";"ITUACU";"BA"
"2917300";"983647";"ITUBERA";"BA"
"2917334";"983285";"IUIU";"BA"
"2917359";"989859";"JABORANDI";"BA"
"2917409";"983649";"JACARACI";"BA"
"2917508";"983651";"JACOBINA";"BA"
"2917607";"983653";"JAGUAQUARA";"BA"
"2917706";"983655";"JAGUARARI";"BA"
"2917805";"983657";"JAGUARIPE";"BA"
"2917904";"983659";"JANDAIRA";"BA"
"2918001";"983661";"JEQUIE";"BA"
"2918100";"983663";"JEREMOABO";"BA"
"2918209";"983665";"JIQUIRICA";"BA"
"2918308";"983667";"JITAUNA";"BA"
"2918357";"983099";"JOAO DOURADO";"BA"
"2918407";"983669";"JUAZEIRO";"BA"
"2918456";"983287";"JUCURUCU";"BA"
"2918506";"983671";"JUSSARA";"BA"
"2918555";"983069";"JUSSARI";"BA"
"2918605";"983673";"JUSSIAPE";"BA"
"2918704";"983675";"LAFAIETE COUTINHO";"BA"
"2918753";"983289";"LAGOA REAL";"BA"
"2918803";"983677";"LAJE";"BA"
"2918902";"983679";"LAJEDAO";"BA"
"2919009";"983681";"LAJEDINHO";"BA"
"2919058";"983291";"LAGEDO DO TABOCAL";"BA"
"2919108";"983683";"LAMARAO";"BA"
"2919157";"983973";"LAPAO";"BA"
"2919207";"983685";"LAURO DE FREITAS";"BA"
"2919306";"983687";"LENCOIS";"BA"
"2919405";"983689";"LICINIO DE ALMEIDA";"BA"
"2919504";"983691";"LIVRAMENTO DE NOSSA SENHORA";"BA"
"2919603";"983693";"MACAJUBA";"BA"
"2919702";"983695";"MACARANI";"BA"
"2919801";"983697";"MACAUBAS";"BA"
"2919900";"983699";"MACURURE";"BA"
"2919926";"983293";"MADRE DE DEUS";"BA"
"2919959";"983975";"MAETINGA";"BA"
"2920007";"983701";"MAIQUINIQUE";"BA"
"2920106";"983703";"MAIRI";"BA"
"2920205";"983705";"MALHADA";"BA"
"2920304";"983707";"MALHADA DE PEDRAS";"BA"
"2920403";"983709";"MANOEL VITORINO";"BA"
"2920452";"983977";"MANSIDAO";"BA"
"2920502";"983711";"MARACAS";"BA"
"2920601";"983713";"MARAGOGIPE";"BA"
"2920700";"983715";"MARAU";"BA"
"2920809";"983717";"MARCIONILIO SOUZA";"BA"
"2920908";"983719";"MASCOTE";"BA"
"2921005";"983721";"MATA DE SAO JOAO";"BA"
"2921054";"983295";"MATINA";"BA"
"2921104";"983723";"MEDEIROS NETO";"BA"
"2921203";"983725";"MIGUEL CALMON";"BA"
"2921302";"983727";"MILAGRES";"BA"
"2921401";"983729";"MIRANGABA";"BA"
"2921450";"983297";"MIRANTE";"BA"
"2921500";"983731";"MONTE SANTO";"BA"
"2921609";"983733";"MORPARA";"BA"
"2921708";"983735";"MORRO DO CHAPEU";"BA"
"2921807";"983737";"MORTUGABA";"BA"
"2921906";"983739";"MUCUGE";"BA"
"2922003";"983741";"MUCURI";"BA"
"2922052";"983299";"MULUNGU DO MORRO";"BA"
"2922102";"983743";"MUNDO NOVO";"BA"
"2922201";"983745";"MUNIZ FERREIRA";"BA"
"2922250";"983005";"MUQUEM DO SAO FRANCISCO";"BA"
"2922300";"983747";"MURITIBA";"BA"
"2922409";"983749";"MUTUIPE";"BA"
"2922508";"983751";"NAZARE";"BA"
"2922607";"983753";"NILO PECANHA";"BA"
"2922656";"983979";"NORDESTINA";"BA"
"2922706";"983755";"NOVA CANAA";"BA"
"2922730";"983007";"NOVA FATIMA";"BA"
"2922755";"983009";"NOVA IBIA";"BA"
"2922805";"983757";"NOVA ITARANA";"BA"
"2922854";"983011";"NOVA REDENCAO";"BA"
"2922904";"983759";"NOVA SOURE";"BA"
"2923001";"983761";"NOVA VICOSA";"BA"
"2923035";"983013";"NOVO HORIZONTE";"BA"
"2923050";"983015";"NOVO TRIUNFO";"BA"
"2923100";"983763";"OLINDINA";"BA"
"2923209";"983765";"OLIVEIRA DOS BREJINHOS";"BA"
"2923308";"983767";"OURICANGAS";"BA"
"2923357";"983017";"OUROLANDIA";"BA"
"2923407";"983769";"PALMAS DE MONTE ALTO";"BA"
"2923506";"983771";"PALMEIRAS";"BA"
"2923605";"983773";"PARAMIRIM";"BA"
"2923704";"983775";"PARATINGA";"BA"
"2923803";"983777";"PARIPIRANGA";"BA"
"2923902";"983779";"PAU BRASIL";"BA"
"2924009";"983781";"PAULO AFONSO";"BA"
"2924058";"983981";"PE DE SERRA";"BA"
"2924108";"983783";"PEDRAO";"BA"
"2924207";"983785";"PEDRO ALEXANDRE";"BA"
"2924306";"983787";"PIATA";"BA"
"2924405";"983789";"PILAO ARCADO";"BA"
"2924504";"983791";"PINDAI";"BA"
"2924603";"983793";"PINDOBACU";"BA"
"2924652";"983983";"PINTADAS";"BA"
"2924678";"983019";"PIRAI DO NORTE";"BA"
"2924702";"983795";"PIRIPA";"BA"
"2924801";"983797";"PIRITIBA";"BA"
"2924900";"983799";"PLANALTINO";"BA"
"2925006";"983801";"PLANALTO";"BA"
"2925105";"983803";"POCOES";"BA"
"2925204";"983805";"POJUCA";"BA"
"2925253";"983021";"PONTO NOVO";"BA"
"2925303";"983807";"PORTO SEGURO";"BA"
"2925402";"983809";"POTIRAGUA";"BA"
"2925501";"983811";"PRADO";"BA"
"2925600";"983813";"PRESIDENTE DUTRA";"BA"
"2925709";"983815";"PRESIDENTE JANIO QUADROS";"BA"
"2925758";"983023";"PRESIDENTE TANCREDO NEVES";"BA"
"2925808";"983817";"QUEIMADAS";"BA"
"2925907";"983819";"QUIJINGUE";"BA"
"2925931";"983025";"QUIXABEIRA";"BA"
"2925956";"983985";"RAFAEL JAMBEIRO";"BA"
"2926004";"983821";"REMANSO";"BA"
"2926103";"983823";"RETIROLANDIA";"BA"
"2926202";"983825";"RIACHAO DAS NEVES";"BA"
"2926301";"983827";"RIACHAO DO JACUIPE";"BA"
"2926400";"983829";"RIACHO DE SANTANA";"BA"
"2926509";"983831";"RIBEIRA DO AMPARO";"BA"
"2926608";"983833";"RIBEIRA DO POMBAL";"BA"
"2926657";"983027";"RIBEIRAO DO LARGO";"BA"
"2926707";"983835";"RIO DE CONTAS";"BA"
"2926806";"983837";"RIO DO ANTONIO";"BA"
"2926905";"983839";"RIO DO PIRES";"BA"
"2927002";"983841";"RIO REAL";"BA"
"2927101";"983843";"RODELAS";"BA"
"2927200";"983845";"RUY BARBOSA";"BA"
"2927309";"983847";"SALINAS DA MARGARIDA";"BA"
"2927408";"983849";"SALVADOR";"BA"
"2927507";"983851";"SANTA BARBARA";"BA"
"2927606";"983853";"SANTA BRIGIDA";"BA"
"2927705";"983855";"SANTA CRUZ CABRALIA";"BA"
"2927804";"983857";"SANTA CRUZ DA VITORIA";"BA"
"2927903";"983859";"SANTA INES";"BA"
"2928000";"983861";"SANTALUZ";"BA"
"2928059";"983987";"SANTA LUZIA";"BA"
"2928109";"983863";"SANTA MARIA DA VITORIA";"BA"
"2928208";"983865";"SANTANA";"BA"
"2928307";"983867";"SANTANOPOLIS";"BA"
"2928406";"983549";"SANTA RITA DE CASSIA";"BA"
"2928505";"983869";"SANTA TERESINHA";"BA"
"2928604";"983871";"SANTO AMARO";"BA"
"2928703";"983873";"SANTO ANTONIO DE JESUS";"BA"
"2928802";"983875";"SANTO ESTEVAO";"BA"
"2928901";"983877";"SAO DESIDERIO";"BA"
"2928950";"983029";"SAO DOMINGOS";"BA"
"2929008";"983879";"SAO FELIX";"BA"
"2929057";"983031";"SAO FELIX DO CORIBE";"BA"
"2929107";"983881";"SAO FELIPE";"BA"
"2929206";"983883";"SAO FRANCISCO DO CONDE";"BA"
"2929255";"983989";"SAO GABRIEL";"BA"
"2929305";"983885";"SAO GONCALO DOS CAMPOS";"BA"
"2929354";"983035";"SAO JOSE DA VITORIA";"BA"
"2929370";"983033";"SAO JOSE DO JACUIPE";"BA"
"2929404";"983887";"SAO MIGUEL DAS MATAS";"BA"
"2929503";"983889";"SAO SEBASTIAO DO PASSE";"BA"
"2929602";"983891";"SAPEACU";"BA"
"2929701";"983893";"SATIRO DIAS";"BA"
"2929750";"983037";"SAUBARA";"BA"
"2929800";"983895";"SAUDE";"BA"
"2929909";"983897";"SEABRA";"BA"
"2930006";"983899";"SEBASTIAO LARANJEIRAS";"BA"
"2930105";"983901";"SENHOR DO BONFIM";"BA"
"2930154";"983039";"SERRA DO RAMALHO";"BA"
"2930204";"983903";"SENTO SE";"BA"
"2930303";"983905";"SERRA DOURADA";"BA"
"2930402";"983907";"SERRA PRETA";"BA"
"2930501";"983909";"SERRINHA";"BA"
"2930600";"983911";"SERROLANDIA";"BA"
"2930709";"983913";"SIMOES FILHO";"BA"
"2930758";"983041";"SITIO DO MATO";"BA"
"2930766";"983043";"SITIO DO QUINTO";"BA"
"2930774";"983045";"SOBRADINHO";"BA"
"2930808";"983915";"SOUTO SOARES";"BA"
"2930907";"983917";"TABOCAS DO BREJO VELHO";"BA"
"2931004";"983919";"TANHACU";"BA"
"2931053";"983991";"TANQUE NOVO";"BA"
"2931103";"983921";"TANQUINHO";"BA"
"2931202";"983923";"TAPEROA";"BA"
"2931301";"983925";"TAPIRAMUTA";"BA"
"2931350";"983993";"TEIXEIRA DE FREITAS";"BA"
"2931400";"983927";"TEODORO SAMPAIO";"BA"
"2931509";"983929";"TEOFILANDIA";"BA"
"2931608";"983931";"TEOLANDIA";"BA"
"2931707";"983933";"TERRA NOVA";"BA"
"2931806";"983935";"TREMEDAL";"BA"
"2931905";"983937";"TUCANO";"BA"
"2932002";"983939";"UAUA";"BA"
"2932101";"983941";"UBAIRA";"BA"
"2932200";"983943";"UBAITABA";"BA"
"2932309";"983945";"UBATA";"BA"
"2932408";"983947";"UIBAI";"BA"
"2932457";"983047";"UMBURANAS";"BA"
"2932507";"983949";"UNA";"BA"
"2932606";"983951";"URANDI";"BA"
"2932705";"983953";"URUCUCA";"BA"
"2932804";"983955";"UTINGA";"BA"
"2932903";"983957";"VALENCA";"BA"
"2933000";"983959";"VALENTE";"BA"
"2933059";"983997";"VARZEA DA ROCA";"BA"
"2933109";"983961";"VARZEA DO POCO";"BA"
"2933158";"983995";"VARZEA NOVA";"BA"
"2933174";"983049";"VARZEDO";"BA"
"2933208";"983963";"VERA CRUZ";"BA"
"2933257";"983051";"VEREDA";"BA"
"2933307";"983965";"VITORIA DA CONQUISTA";"BA"
"2933406";"983967";"WAGNER";"BA"
"2933455";"983999";"WANDERLEY";"BA"
"2933505";"983969";"WENCESLAU GUIMARAES";"BA"
"2933604";"983971";"XIQUE-XIQUE";"BA"
"3100104";"984001";"ABADIA DOS DOURADOS";"MG"
"3100203";"984003";"ABAETE";"MG"
"3100302";"984005";"ABRE CAMPO";"MG"
"3100401";"984007";"ACAIACA";"MG"
"3100500";"984009";"ACUCENA";"MG"
"3100609";"984011";"AGUA BOA";"MG"
"3100708";"984013";"AGUA COMPRIDA";"MG"
"3100807";"984015";"AGUANIL";"MG"
"3100906";"984017";"AGUAS FORMOSAS";"MG"
"3101003";"984019";"AGUAS VERMELHAS";"MG"
"3101102";"984021";"AIMORES";"MG"
"3101201";"984023";"AIURUOCA";"MG"
"3101300";"984025";"ALAGOA";"MG"
"3101409";"984027";"ALBERTINA";"MG"
"3101508";"984029";"ALEM PARAIBA";"MG"
"3101607";"984031";"ALFENAS";"MG"
"3101631";"982681";"ALFREDO VASCONCELOS";"MG"
"3101706";"984033";"ALMENARA";"MG"
"3101805";"984035";"ALPERCATA";"MG"
"3101904";"984037";"ALPINOPOLIS";"MG"
"3102001";"984039";"ALTEROSA";"MG"
"3102050";"980564";"ALTO CAPARAO";"MG"
"3102100";"984041";"ALTO RIO DOCE";"MG"
"3102209";"984043";"ALVARENGA";"MG"
"3102308";"984045";"ALVINOPOLIS";"MG"
"3102407";"984047";"ALVORADA DE MINAS";"MG"
"3102506";"984049";"AMPARO DA SERRA";"MG"
"3102605";"984051";"ANDRADAS";"MG"
"3102704";"984053";"CACHOEIRA DO PAJEU";"MG"
"3102803";"984055";"ANDRELANDIA";"MG"
"3102852";"980566";"ANGELANDIA";"MG"
"3102902";"984057";"ANTONIO CARLOS";"MG"
"3103009";"984059";"ANTONIO DIAS";"MG"
"3103108";"984061";"ANTONIO PRADO DE MINAS";"MG"
"3103207";"984063";"ARACAI";"MG"
"3103306";"984065";"ARACITABA";"MG"
"3103405";"984067";"ARACUAI";"MG"
"3103504";"984069";"ARAGUARI";"MG"
"3103603";"984071";"ARANTINA";"MG"
"3103702";"984073";"ARAPONGA";"MG"
"3103751";"982903";"ARAPORA";"MG"
"3103801";"984075";"ARAPUA";"MG"
"3103900";"984077";"ARAUJOS";"MG"
"3104007";"984079";"ARAXA";"MG"
"3104106";"984081";"ARCEBURGO";"MG"
"3104205";"984083";"ARCOS";"MG"
"3104304";"984085";"AREADO";"MG"
"3104403";"984087";"ARGIRITA";"MG"
"3104452";"980568";"ARICANDUVA";"MG"
"3104502";"984089";"ARINOS";"MG"
"3104601";"984091";"ASTOLFO DUTRA";"MG"
"3104700";"984093";"ATALEIA";"MG"
"3104809";"984095";"AUGUSTO DE LIMA";"MG"
"3104908";"984097";"BAEPENDI";"MG"
"3105004";"984099";"BALDIM";"MG"
"3105103";"984101";"BAMBUI";"MG"
"3105202";"984103";"BANDEIRA";"MG"
"3105301";"984105";"BANDEIRA DO SUL";"MG"
"3105400";"984107";"BARAO DE COCAIS";"MG"
"3105509";"984109";"BARAO DE MONTE ALTO";"MG"
"3105608";"984111";"BARBACENA";"MG"
"3105707";"984113";"BARRA LONGA";"MG"
"3105905";"984117";"BARROSO";"MG"
"3106002";"984119";"BELA VISTA DE MINAS";"MG"
"3106101";"984121";"BELMIRO BRAGA";"MG"
"3106200";"984123";"BELO HORIZONTE";"MG"
